timestamp,act_lZygomaticusMajorLandmark,act_lDepressorAnguliOrisLandmark,act_lRisoriusLandmark,act_OrbicularisOrisCenter,act_rZygomaticusMajorLandmark,act_rDepressorAnguliOrisLandmark,act_rRisoriusLandmark,act_lFrontalisInsideLandmark,act_LCorrugatorSuperciliiLandmark,act_rFrontalisInsideLandmark,act_RCorrugatorSuperciliiLandmark,act_RLevatorLabiiSuperiorisLandmark,act_LLevatorLabiiSuperiorisLandmark,act_BridgeOfTheNose,act_LDepressorLabiiInferiorisLandmark,act_RDepressorLabiiInferiorisLandmark,act_lFrontalisOuterLandmark,act_rFrontalisOuterLandmark,act_LOrbicularisOculi,act_ROrbicularisOculi,str_lZygomaticusMajorLandmark,str_lDepressorAnguliOrisLandmark,str_lRisoriusLandmark,str_OrbicularisOrisCenter,str_rZygomaticusMajorLandmark,str_rDepressorAnguliOrisLandmark,str_rRisoriusLandmark,str_lFrontalisInsideLandmark,str_LCorrugatorSuperciliiLandmark,str_rFrontalisInsideLandmark,str_RCorrugatorSuperciliiLandmark,str_RLevatorLabiiSuperiorisLandmark,str_LLevatorLabiiSuperiorisLandmark,str_BridgeOfTheNose,str_LDepressorLabiiInferiorisLandmark,str_RDepressorLabiiInferiorisLandmark,str_lFrontalisOuterLandmark,str_rFrontalisOuterLandmark,str_LOrbicularisOculi,str_ROrbicularisOculi,str_JawSlide,iris_LEye_x,iris_LEye_y,iris_REye_x,iris_REye_y
34.4825,0.00000,0.03005,0.00000,0.00000,0.00000,0.08532,0.00000,0.00000,0.02800,0.00000,0.00831,0.00000,0.00000,0.00000,0.11979,0.12130,0.00000,0.00000,0.00000,0.00000,0.08381,-0.03005,0.00768,0.06753,0.09970,-0.08532,0.00137,0.03786,-0.02800,0.03171,-0.00831,0.04136,0.06138,0.21115,-0.11979,-0.12130,0.04473,0.04104,0.27742,0.36399,0.00355,-0.04507,0.01892,-0.05229,0.02099
34.5225,0.00000,0.04646,0.00000,0.00000,0.00000,0.08948,0.00000,0.00000,0.02412,0.00000,0.00420,0.00000,0.00000,0.00000,0.13190,0.13171,0.00000,0.00000,0.00000,0.00000,0.08916,-0.04646,0.00055,0.07213,0.10615,-0.08948,0.00676,0.03642,-0.02412,0.03044,-0.00420,0.04201,0.06019,0.22174,-0.13190,-0.13171,0.04439,0.03763,0.30700,0.39677,-0.01044,-0.04493,0.02459,-0.05178,0.02671
34.5622,0.00000,0.03595,0.00010,0.00000,0.00000,0.06997,0.00000,0.00000,0.01849,0.00000,0.00135,0.00000,0.00000,0.00000,0.11846,0.12155,0.00000,0.00000,0.00000,0.00000,0.09147,-0.03595,-0.00010,0.07128,0.10111,-0.06997,0.00998,0.03577,-0.01849,0.03089,-0.00135,0.04707,0.05817,0.22194,-0.11846,-0.12155,0.04057,0.03484,0.35926,0.43241,-0.02337,-0.04422,0.02764,-0.05003,0.03234
34.6020,0.00000,0.02063,0.00934,0.00000,0.00000,0.04028,0.00000,0.00000,0.01120,0.00000,0.00000,0.00000,0.00000,0.00000,0.09640,0.09906,0.00000,0.00000,0.00000,0.00000,0.08780,-0.02063,-0.00934,0.06989,0.09735,-0.04028,0.01562,0.03268,-0.01120,0.02994,0.00242,0.05256,0.05889,0.21889,-0.09640,-0.09906,0.03740,0.03059,0.40198,0.46558,-0.03592,-0.04377,0.03309,-0.04743,0.03965
34.6435,0.00000,0.01736,0.01493,0.00000,0.00000,0.02440,0.00000,0.00000,0.00337,0.00000,0.00000,0.00000,0.00000,0.00000,0.08498,0.08778,0.00000,0.00000,0.00000,0.00000,0.08782,-0.01736,-0.01493,0.07267,0.09254,-0.02440,0.01353,0.02908,-0.00337,0.02813,0.00680,0.06001,0.06070,0.21705,-0.08498,-0.08778,0.03350,0.02621,0.44015,0.49373,-0.04147,-0.04327,0.03750,-0.04533,0.04629
34.6834,0.00000,0.01261,0.01785,0.00000,0.00000,0.00630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07584,0.07522,0.00000,0.00000,0.00000,0.00000,0.08733,-0.01261,-0.01785,0.07606,0.08547,-0.00630,0.00578,0.02800,0.00259,0.02659,0.01031,0.06861,0.06394,0.21480,-0.07584,-0.07522,0.03457,0.02415,0.45885,0.50688,-0.04091,-0.04299,0.04063,-0.04341,0.04871
34.7239,0.00000,0.01439,0.01891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07698,0.07417,0.00000,0.00000,0.00000,0.00000,0.08779,-0.01439,-0.01891,0.07809,0.08161,0.00184,0.00498,0.02842,0.00566,0.02587,0.01230,0.06804,0.06396,0.21368,-0.07698,-0.07417,0.03746,0.02163,0.46582,0.51354,-0.04347,-0.04370,0.04204,-0.04179,0.04958
34.7635,0.00000,0.01469,0.01828,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07469,0.06847,0.00000,0.00000,0.00000,0.00000,0.08828,-0.01469,-0.01828,0.07721,0.07943,0.00905,0.00598,0.02699,0.00774,0.02469,0.01365,0.06794,0.06399,0.20975,-0.07469,-0.06847,0.03592,0.01971,0.46672,0.51538,-0.04464,-0.04394,0.04252,-0.04083,0.04933
34.8030,0.00000,0.01513,0.01963,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07113,0.06285,0.00000,0.00000,0.00000,0.00000,0.08789,-0.01513,-0.01963,0.07550,0.07836,0.01163,0.00646,0.02637,0.00924,0.02381,0.01493,0.06803,0.06406,0.20610,-0.07113,-0.06285,0.03598,0.01859,0.46656,0.51548,-0.04492,-0.04388,0.04264,-0.03998,0.04892
34.8429,0.00000,0.01557,0.02211,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06676,0.05691,0.00000,0.00000,0.00000,0.00000,0.08708,-0.01557,-0.02211,0.07419,0.07649,0.01508,0.00649,0.02652,0.00984,0.02324,0.01595,0.06713,0.06303,0.20248,-0.06676,-0.05691,0.03695,0.01782,0.46596,0.51523,-0.04481,-0.04339,0.04284,-0.03937,0.04860
34.8828,0.00000,0.01262,0.02318,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05898,0.04904,0.00000,0.00000,0.00000,0.00000,0.08521,-0.01262,-0.02318,0.07314,0.07225,0.01816,0.00598,0.02668,0.00994,0.02278,0.01677,0.06560,0.06149,0.19727,-0.05898,-0.04904,0.03794,0.01566,0.46264,0.50739,-0.04514,-0.03417,0.04201,-0.03598,0.04755
34.9236,0.00000,0.00579,0.02457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05138,0.04118,0.00000,0.00000,0.00000,0.00000,0.08186,-0.00579,-0.02457,0.07693,0.06848,0.02363,0.00269,0.02784,0.00909,0.02342,0.01639,0.06130,0.05754,0.19186,-0.05138,-0.04118,0.03965,0.01625,0.45817,0.50495,-0.04499,-0.02566,0.04200,-0.03145,0.04662
34.9625,0.00000,0.00231,0.02743,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04569,0.03578,0.00000,0.00000,0.00000,0.00000,0.07985,-0.00231,-0.02743,0.07816,0.06602,0.02665,0.00071,0.02878,0.00855,0.02389,0.01613,0.05938,0.05546,0.18785,-0.04569,-0.03578,0.04040,0.01614,0.45696,0.50435,-0.04478,-0.02168,0.04244,-0.02874,0.04645
35.0026,0.00000,0.00000,0.02920,0.00000,0.00000,0.00000,0.00104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04126,0.03203,0.00000,0.00000,0.00000,0.00000,0.07754,0.00284,-0.02920,0.07895,0.06397,0.02945,-0.00104,0.02916,0.00844,0.02387,0.01634,0.05759,0.05369,0.18513,-0.04126,-0.03203,0.04047,0.01582,0.45498,0.50306,-0.04496,-0.01799,0.04290,-0.02593,0.04622
35.0424,0.00000,0.00000,0.02967,0.00000,0.00000,0.00000,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03825,0.02896,0.00000,0.00000,0.00000,0.00000,0.07704,0.00541,-0.02967,0.08011,0.06347,0.03287,-0.00193,0.02977,0.00811,0.02477,0.01552,0.05629,0.05216,0.18355,-0.03825,-0.02896,0.04118,0.01618,0.45516,0.50527,-0.04498,-0.01824,0.04371,-0.02441,0.04602
35.0816,0.00000,0.00000,0.03128,0.00000,0.00000,0.00000,0.00247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03668,0.02688,0.00000,0.00000,0.00000,0.00000,0.07711,0.00500,-0.03128,0.08066,0.06303,0.03492,-0.00247,0.02978,0.00855,0.02498,0.01500,0.05657,0.05223,0.18263,-0.03668,-0.02688,0.04167,0.01588,0.45502,0.50316,-0.04484,-0.02289,0.04484,-0.02401,0.04580
35.1205,0.00000,0.00000,0.03348,0.00000,0.00000,0.00000,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03466,0.02428,0.00000,0.00000,0.00000,0.00000,0.07747,0.00441,-0.03348,0.08158,0.06338,0.03572,-0.00244,0.03012,0.00909,0.02545,0.01450,0.05721,0.05300,0.18168,-0.03466,-0.02428,0.04264,0.01589,0.45665,0.50678,-0.04478,-0.02752,0.04644,-0.02519,0.04584
35.1611,0.00000,0.00000,0.03430,0.00000,0.00000,0.00000,0.00290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03292,0.02248,0.00000,0.00000,0.00000,0.00000,0.07752,0.00501,-0.03430,0.08272,0.06377,0.03628,-0.00290,0.03047,0.00951,0.02599,0.01425,0.05756,0.05350,0.18089,-0.03292,-0.02248,0.04332,0.01624,0.45731,0.50867,-0.04470,-0.03131,0.04718,-0.02569,0.04579
35.2020,0.00000,0.00000,0.03473,0.00000,0.00000,0.00000,0.00296,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03171,0.02122,0.00000,0.00000,0.00000,0.00000,0.07752,0.00545,-0.03473,0.08357,0.06431,0.03664,-0.00296,0.03086,0.00964,0.02642,0.01407,0.05777,0.05384,0.18035,-0.03171,-0.02122,0.04384,0.01647,0.45744,0.50958,-0.04477,-0.03527,0.04760,-0.02682,0.04574
35.2417,0.00000,0.00000,0.03575,0.00000,0.00000,0.00000,0.00329,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03057,0.02037,0.00000,0.00000,0.00000,0.00000,0.07749,0.00652,-0.03575,0.08514,0.06445,0.03733,-0.00329,0.03107,0.00972,0.02669,0.01402,0.05788,0.05395,0.17997,-0.03057,-0.02037,0.04417,0.01661,0.45841,0.51244,-0.04509,-0.03819,0.04820,-0.02737,0.04582
35.2808,0.00000,0.00000,0.03597,0.00000,0.00000,0.00000,0.00341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03000,0.02015,0.00000,0.00000,0.00000,0.00000,0.07727,0.00775,-0.03597,0.08683,0.06470,0.03752,-0.00341,0.03161,0.00971,0.02705,0.01414,0.05810,0.05428,0.17994,-0.03000,-0.02015,0.04508,0.01669,0.45841,0.51246,-0.04553,-0.03944,0.04820,-0.02783,0.04567
35.3203,0.00000,0.00000,0.02944,0.00000,0.00000,0.00000,0.00434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02855,0.01920,0.00000,0.00000,0.00000,0.00000,0.07670,0.01386,-0.02944,0.08731,0.06252,0.03886,-0.00434,0.03200,0.00978,0.02748,0.01425,0.05623,0.05301,0.17958,-0.02855,-0.01920,0.04460,0.01577,0.42523,0.47376,-0.04574,-0.01510,0.04398,-0.02025,0.04219
35.3600,0.00000,0.00000,0.02300,0.00000,0.00000,0.00000,0.00632,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02590,0.01709,0.00000,0.00000,0.00000,0.00000,0.07616,0.01867,-0.02300,0.08694,0.05897,0.04071,-0.00632,0.03231,0.01474,0.02907,0.01761,0.05333,0.04969,0.17626,-0.02590,-0.01709,0.04335,0.02046,0.29885,0.33429,-0.04585,0.02190,0.02923,-0.00422,0.03066
35.3989,0.00000,0.00000,0.01931,0.00000,0.00000,0.00000,0.00564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02151,0.01321,0.00000,0.00000,0.00000,0.00000,0.07647,0.02361,-0.01931,0.08531,0.05778,0.04222,-0.00564,0.03329,0.01852,0.03128,0.01882,0.05126,0.04752,0.17215,-0.02151,-0.01321,0.04303,0.02698,0.27254,0.30656,-0.04588,0.02843,0.02866,0.00506,0.03140
35.4376,0.00000,0.00000,0.02021,0.00000,0.00000,0.00000,0.00564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01963,0.01155,0.00000,0.00000,0.00000,0.00000,0.07585,0.02599,-0.02021,0.08525,0.05692,0.04292,-0.00564,0.03416,0.02215,0.03276,0.02052,0.04988,0.04617,0.16981,-0.01963,-0.01155,0.04320,0.03157,0.27291,0.30527,-0.04611,0.02942,0.03007,0.00963,0.03328
35.4772,0.00000,0.00000,0.02078,0.00000,0.00000,0.00000,0.00610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01903,0.01169,0.00000,0.00000,0.00000,0.00000,0.07490,0.02777,-0.02078,0.08545,0.05586,0.04374,-0.00610,0.03451,0.02521,0.03385,0.02200,0.04892,0.04524,0.16842,-0.01903,-0.01169,0.04294,0.03431,0.27799,0.30736,-0.04606,0.02894,0.03111,0.01139,0.03431
35.5177,0.00000,0.00000,0.02240,0.00000,0.00000,0.00000,0.00700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01979,0.01311,0.00000,0.00000,0.00000,0.00000,0.07447,0.02774,-0.02240,0.08683,0.05569,0.04332,-0.00700,0.03492,0.02828,0.03455,0.02432,0.04782,0.04436,0.16759,-0.01979,-0.01311,0.04281,0.03600,0.28747,0.31593,-0.04608,0.02793,0.03242,0.01169,0.03549
35.5580,0.00000,0.00000,0.02405,0.00000,0.00000,0.00000,0.00736,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02170,0.01595,0.00000,0.00000,0.00000,0.00000,0.07369,0.02790,-0.02405,0.08770,0.05575,0.04155,-0.00736,0.03540,0.03154,0.03522,0.02734,0.04607,0.04308,0.16761,-0.02170,-0.01595,0.04255,0.03627,0.30039,0.33015,-0.04625,0.02715,0.03330,0.01105,0.03665
35.5975,0.00000,0.00000,0.02378,0.00000,0.00000,0.00000,0.00763,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02255,0.01629,0.00000,0.00000,0.00000,0.00000,0.07334,0.03131,-0.02378,0.08860,0.05614,0.04309,-0.00763,0.03645,0.03239,0.03658,0.02794,0.04467,0.04262,0.16906,-0.02255,-0.01629,0.04296,0.03821,0.31155,0.34225,-0.04626,0.02584,0.03328,0.01040,0.03703
35.6384,0.00000,0.00000,0.02215,0.00000,0.00000,0.00000,0.01417,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03036,0.02613,0.00000,0.00000,0.00000,0.00000,0.07276,0.03320,-0.02215,0.09154,0.05538,0.03931,-0.01417,0.03670,0.03268,0.03664,0.02845,0.04371,0.04207,0.17475,-0.03036,-0.02613,0.04266,0.03780,0.31549,0.34981,-0.04432,0.02644,0.03386,0.00996,0.03804
35.6792,0.00000,0.00000,0.02440,0.00000,0.00000,0.00000,0.02116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03783,0.03511,0.00000,0.00000,0.00000,0.00000,0.07313,0.03307,-0.02440,0.09757,0.05693,0.03097,-0.02116,0.03694,0.03095,0.03661,0.02739,0.04327,0.04228,0.17943,-0.03783,-0.03511,0.04299,0.03739,0.30160,0.34430,-0.04256,0.02028,0.03343,0.00507,0.03705
35.7181,0.00000,0.00000,0.02394,0.00000,0.00000,0.00000,0.02143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04071,0.03831,0.00000,0.00000,0.00000,0.00000,0.07324,0.03360,-0.02394,0.10010,0.05850,0.02806,-0.02143,0.03710,0.02860,0.03634,0.02602,0.04360,0.04324,0.18198,-0.04071,-0.03831,0.04418,0.03614,0.28286,0.33367,-0.04159,0.01091,0.03159,-0.00055,0.03453
35.7590,0.00000,0.00000,0.02650,0.00000,0.00000,0.00000,0.02122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04579,0.04266,0.00000,0.00000,0.00000,0.00000,0.07394,0.03091,-0.02650,0.09960,0.06176,0.02611,-0.02122,0.03673,0.02698,0.03560,0.02545,0.04497,0.04503,0.18543,-0.04579,-0.04266,0.04425,0.03502,0.26927,0.32274,-0.04101,0.00516,0.03015,-0.00377,0.03184
35.7999,0.00000,0.00000,0.02799,0.00000,0.00000,0.00000,0.01942,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05135,0.04708,0.00000,0.00000,0.00000,0.00000,0.07439,0.02868,-0.02799,0.09999,0.06344,0.02552,-0.01942,0.03519,0.02633,0.03396,0.02534,0.04652,0.04679,0.18945,-0.05135,-0.04708,0.04302,0.03390,0.26534,0.32079,-0.04100,0.00270,0.02930,-0.00585,0.02939
35.8386,0.00000,0.00000,0.02901,0.00000,0.00000,0.00000,0.01722,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05413,0.04676,0.00000,0.00000,0.00000,0.00000,0.07533,0.02376,-0.02901,0.09992,0.06555,0.02239,-0.01722,0.03508,0.02548,0.03352,0.02488,0.04834,0.04977,0.19065,-0.05413,-0.04676,0.04287,0.03334,0.26458,0.32177,-0.03999,0.00308,0.02945,-0.00575,0.02811
35.8784,0.00000,0.00000,0.03506,0.00000,0.00000,0.00000,0.02691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06496,0.05775,0.00000,0.00000,0.00000,0.00000,0.07757,0.01050,-0.03506,0.09688,0.07090,0.00109,-0.02691,0.03615,0.02371,0.03344,0.02488,0.04891,0.05135,0.19284,-0.06496,-0.05775,0.04397,0.03279,0.27001,0.32612,-0.03051,0.00435,0.02933,-0.00601,0.02647
35.9180,0.00000,0.00000,0.01918,0.00000,0.00000,0.02900,0.03317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07940,0.07375,0.00000,0.00000,0.00000,0.00000,0.08321,0.00168,-0.01918,0.09246,0.07746,-0.02900,-0.03317,0.03623,0.02033,0.03191,0.02436,0.04832,0.05457,0.19696,-0.07940,-0.07375,0.04474,0.03096,0.27546,0.33461,-0.01596,0.00399,0.02703,-0.00730,0.02607
35.9571,0.00000,0.00851,0.00222,0.00000,0.00000,0.05392,0.02961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09547,0.09301,0.00000,0.00000,0.00000,0.00000,0.08901,-0.00851,-0.00222,0.08486,0.08781,-0.05392,-0.02961,0.03684,0.01179,0.03082,0.02109,0.04455,0.05591,0.20555,-0.09547,-0.09301,0.04282,0.03065,0.27443,0.34196,-0.00307,0.00941,0.02481,-0.00252,0.02534
35.9964,0.00000,0.00821,0.00000,0.00000,0.00000,0.06509,0.03236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09104,0.09032,0.00000,0.00000,0.00000,0.00000,0.08897,-0.00821,0.00152,0.08888,0.08923,-0.06509,-0.03236,0.03741,0.00824,0.03020,0.02154,0.04348,0.05977,0.20292,-0.09104,-0.09032,0.04098,0.02897,0.26715,0.34957,0.00153,0.01118,0.02153,-0.00257,0.02266
36.0352,0.00000,0.01109,0.00000,0.00000,0.00000,0.08131,0.03578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08202,0.08994,0.00000,0.00000,0.00000,0.00000,0.08993,-0.01109,0.01443,0.09297,0.09201,-0.08131,-0.03578,0.03661,0.00437,0.02849,0.02204,0.04355,0.06686,0.19459,-0.08202,-0.08994,0.03690,0.02741,0.23850,0.33607,0.01461,0.01185,0.01563,-0.00259,0.01502
36.0740,0.00000,0.01289,0.00000,0.00000,0.00000,0.08960,0.03730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07695,0.08788,0.00000,0.00000,0.00000,0.00000,0.08955,-0.01289,0.02054,0.09724,0.09197,-0.08960,-0.03730,0.03824,0.00053,0.02932,0.02122,0.04356,0.07085,0.18796,-0.07695,-0.08788,0.03555,0.02780,0.21932,0.31937,0.02123,0.01331,0.00995,-0.00187,0.00949
36.1146,0.00000,0.01423,0.00000,0.00000,0.00000,0.09574,0.04032,0.00000,0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.07854,0.09073,0.00000,0.00000,0.00000,0.00000,0.08733,-0.01423,0.01897,0.10698,0.09058,-0.09574,-0.04032,0.03953,-0.00193,0.03022,0.02100,0.04296,0.07197,0.18484,-0.07854,-0.09073,0.03560,0.02929,0.20490,0.30513,0.02406,0.01384,0.00651,-0.00153,0.00598
36.1535,0.00000,0.01737,0.00000,0.00000,0.00000,0.10052,0.04014,0.00000,0.00747,0.00000,0.00000,0.00000,0.00000,0.00000,0.07951,0.09302,0.00000,0.00000,0.00000,0.00000,0.08653,-0.01737,0.01921,0.10143,0.08996,-0.10052,-0.04014,0.04393,-0.00747,0.03388,0.01769,0.04231,0.07105,0.18070,-0.07951,-0.09302,0.03939,0.03332,0.19757,0.29230,0.02583,0.01424,0.00437,-0.00150,0.00405
36.1931,0.00000,0.01154,0.00000,0.00000,0.00000,0.10111,0.04238,0.00000,0.01005,0.00000,0.00000,0.00000,0.00000,0.00000,0.07893,0.09187,0.00000,0.00000,0.00000,0.00000,0.08321,-0.01154,0.01597,0.10948,0.08809,-0.10111,-0.04238,0.04397,-0.01005,0.03416,0.01606,0.04014,0.07021,0.18018,-0.07893,-0.09187,0.03924,0.03522,0.19079,0.28818,0.02757,0.01461,0.00462,-0.00166,0.00360
36.2334,0.00000,0.00869,0.00000,0.00000,0.00000,0.10455,0.04457,0.00000,0.01054,0.00000,0.00000,0.00000,0.00000,0.00000,0.07764,0.09112,0.00000,0.00000,0.00000,0.00000,0.07979,-0.00869,0.01086,0.11240,0.08712,-0.10455,-0.04457,0.04348,-0.01054,0.03415,0.01556,0.03916,0.06961,0.17801,-0.07764,-0.09112,0.03787,0.03565,0.18365,0.28281,0.02763,0.01480,0.00440,-0.00159,0.00332
36.2722,0.00000,0.00920,0.00000,0.00000,0.00000,0.10716,0.05081,0.00000,0.01143,0.00000,0.00000,0.00000,0.00000,0.00000,0.07381,0.08664,0.00000,0.00000,0.00000,0.00000,0.07732,-0.00920,0.00797,0.11567,0.08422,-0.10716,-0.05081,0.04359,-0.01143,0.03442,0.01499,0.03803,0.06774,0.17101,-0.07381,-0.08664,0.03787,0.03658,0.17888,0.27874,0.02860,0.01504,0.00392,-0.00148,0.00246
36.3112,0.00000,0.01333,0.00000,0.00000,0.00000,0.10802,0.05085,0.00000,0.01237,0.00000,0.00000,0.00000,0.00000,0.00000,0.07027,0.08138,0.00000,0.00000,0.00000,0.00000,0.07664,-0.01333,0.00645,0.11223,0.08210,-0.10802,-0.05085,0.04337,-0.01237,0.03516,0.01334,0.03798,0.06653,0.16342,-0.07027,-0.08138,0.03663,0.03810,0.17802,0.27724,0.02805,0.01525,0.00387,-0.00152,0.00232
36.3510,0.00000,0.01508,0.00000,0.00000,0.00000,0.10626,0.05307,0.00000,0.01283,0.00000,0.00000,0.00000,0.00000,0.00000,0.06772,0.07854,0.00000,0.00000,0.00000,0.00000,0.07615,-0.01508,0.00759,0.10948,0.07973,-0.10626,-0.05307,0.04281,-0.01283,0.03556,0.01196,0.03800,0.06575,0.15949,-0.06772,-0.07854,0.03525,0.03943,0.17707,0.27434,0.02809,0.01522,0.00415,-0.00190,0.00262
36.3912,0.00000,0.01589,0.00000,0.00000,0.00000,0.10488,0.05413,0.00000,0.01330,0.00000,0.00000,0.00000,0.00000,0.00000,0.06581,0.07635,0.00000,0.00000,0.00000,0.00000,0.07555,-0.01589,0.00806,0.10929,0.07841,-0.10488,-0.05413,0.04204,-0.01330,0.03524,0.01104,0.03806,0.06559,0.15715,-0.06581,-0.07635,0.03423,0.03965,0.17495,0.27053,0.02797,0.01489,0.00462,-0.00221,0.00286
36.4316,0.00000,0.01740,0.00000,0.00000,0.00000,0.10446,0.05413,0.00000,0.01352,0.00000,0.00000,0.00000,0.00000,0.00000,0.06633,0.07682,0.00000,0.00000,0.00000,0.00000,0.07507,-0.01740,0.00799,0.10868,0.07773,-0.10446,-0.05413,0.04138,-0.01352,0.03503,0.01020,0.03809,0.06518,0.15643,-0.06633,-0.07682,0.03346,0.04009,0.17346,0.26571,0.02760,0.01471,0.00488,-0.00238,0.00301
0.0000,0.00000,0.02688,0.00000,0.03513,0.00000,0.03536,0.00000,0.00000,0.03505,0.00000,0.03092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04687,-0.02688,0.02182,-0.03513,0.05603,-0.03536,0.02020,0.02636,-0.03505,0.02352,-0.03092,0.04646,0.04832,0.02739,0.02561,0.02263,0.03994,0.02152,0.01197,0.03880,-0.00066,0.02827,-0.01638,0.01461,-0.01849
0.0416,0.00000,0.02686,0.00000,0.03520,0.00000,0.03477,0.00000,0.00000,0.03542,0.00000,0.03099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04691,-0.02686,0.02180,-0.03520,0.05582,-0.03477,0.02039,0.02605,-0.03542,0.02319,-0.03099,0.04652,0.04836,0.02749,0.02601,0.02319,0.04029,0.02152,0.00781,0.03763,-0.00068,0.02812,-0.01665,0.01419,-0.01923
0.0810,0.00000,0.02617,0.00000,0.03554,0.00000,0.03426,0.00000,0.00000,0.03514,0.00000,0.03071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04636,-0.02617,0.02149,-0.03554,0.05547,-0.03426,0.02035,0.02614,-0.03514,0.02325,-0.03071,0.04629,0.04818,0.02737,0.02690,0.02389,0.04022,0.02159,0.00468,0.03535,-0.00069,0.02771,-0.01640,0.01276,-0.01910
0.1218,0.00000,0.02599,0.00000,0.03549,0.00000,0.03396,0.00000,0.00000,0.03507,0.00000,0.03072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04624,-0.02599,0.02152,-0.03549,0.05548,-0.03396,0.02060,0.02568,-0.03507,0.02285,-0.03072,0.04612,0.04801,0.02729,0.02702,0.02407,0.03965,0.02126,0.00064,0.03252,-0.00071,0.02646,-0.01693,0.01203,-0.01966
0.1607,0.00000,0.02583,0.00000,0.03490,0.00000,0.03377,0.00000,0.00000,0.03437,0.00000,0.03044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04609,-0.02583,0.02133,-0.03490,0.05533,-0.03377,0.02024,0.02555,-0.03437,0.02288,-0.03044,0.04587,0.04783,0.02729,0.02741,0.02439,0.03909,0.02124,0.00082,0.03153,-0.00066,0.02574,-0.01658,0.01082,-0.01895
0.2025,0.00000,0.02631,0.00000,0.03341,0.00000,0.03398,0.00000,0.00000,0.03392,0.00000,0.03027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00189,0.00000,0.04608,-0.02631,0.02094,-0.03341,0.05471,-0.03398,0.01887,0.02554,-0.03392,0.02304,-0.03027,0.04557,0.04742,0.02707,0.02705,0.02414,0.03902,0.02108,-0.00189,0.02590,-0.00064,0.02408,-0.01709,0.01012,-0.01923
